session_id,user_id,session_start,session_date,channel,campaign,device,country,browser,is_new_user,page_views,duration_seconds,bounced,converted,session_cost_usd
S0036751,U006571,2025-05-16 13:22:56,2025-05-16,Social,fb_retargeting,desktop,USA,Firefox,False,5,172,False,False,0.44
S0036752,U010631,2025-05-16 06:05:35,2025-05-16,Direct,,mobile,France,Firefox,False,8,65,False,False,0.0
S0036753,U006919,2025-05-16 12:12:21,2025-05-16,Social,fb_prospecting,mobile,France,Samsung Internet,True,4,192,False,False,0.91
S0036754,U008823,2025-05-16 13:50:35,2025-05-16,Paid Search,competitor,desktop,UK,Safari,True,2,202,False,False,1.6
S0036755,U007920,2025-05-16 07:45:27,2025-05-16,Direct,,mobile,Spain,Chrome,False,1,131,True,False,0.0
S0036756,U001780,2025-05-16 13:08:15,2025-05-16,Organic Search,,desktop,Spain,Safari,False,2,66,False,False,0.0
S0036757,U007053,2025-05-16 20:29:51,2025-05-16,Organic Search,,mobile,USA,Chrome,True,2,105,False,False,0.0
S0036758,U009794,2025-05-16 07:26:12,2025-05-16,Paid Search,running_keywords,mobile,France,Chrome,False,1,25,True,False,1.8
S0036759,U008990,2025-05-16 08:19:29,2025-05-16,Direct,,desktop,Germany,Firefox,True,3,42,False,False,0.0
S0036760,U002712,2025-05-16 11:47:48,2025-05-16,Direct,,desktop,Italy,Chrome,True,2,253,False,False,0.0
S0036761,U009081,2025-05-16 10:28:17,2025-05-16,Paid Search,brand_search,mobile,USA,Safari,False,1,129,True,False,1.67
S0036762,U011970,2025-05-16 11:04:19,2025-05-16,Social,ig_lookalike,mobile,France,Chrome,False,4,285,False,False,0.72
S0036763,U013481,2025-05-16 20:36:53,2025-05-16,Direct,,mobile,USA,Safari,True,3,436,False,False,0.0
S0036764,U006198,2025-05-16 13:17:27,2025-05-16,Referral,,mobile,UK,Chrome,False,1,83,True,False,0.0
S0036765,U008402,2025-05-16 06:49:16,2025-05-16,Direct,,mobile,France,Chrome,False,2,232,False,False,0.0
S0036766,U006777,2025-05-16 07:35:05,2025-05-16,Direct,,desktop,USA,Chrome,False,1,243,True,False,0.0
S0036767,U008140,2025-05-16 19:11:22,2025-05-16,Direct,,mobile,USA,Chrome,False,1,130,True,False,0.0
S0036768,U002874,2025-05-16 13:10:30,2025-05-16,Display,programmatic,mobile,Spain,Chrome,True,1,398,True,False,0.31
S0036769,U008516,2025-05-16 23:09:08,2025-05-16,Organic Search,,mobile,USA,Chrome,True,1,98,True,False,0.0
S0036770,U000817,2025-05-16 06:31:30,2025-05-16,Organic Search,,tablet,USA,Safari,True,1,89,True,False,0.0
S0036771,U007537,2025-05-16 11:47:19,2025-05-16,Display,programmatic,mobile,USA,Safari,False,7,114,False,False,0.33
S0036772,U011208,2025-05-16 17:38:35,2025-05-16,Organic Search,,mobile,Italy,Safari,True,1,119,True,False,0.0
S0036773,U004642,2025-05-16 10:46:39,2025-05-16,Organic Search,,desktop,Germany,Safari,True,1,180,True,False,0.0
S0036774,U002330,2025-05-16 14:44:52,2025-05-16,Display,youtube_brand,mobile,France,Safari,False,2,13,False,False,0.16
S0036775,U014041,2025-05-16 07:02:10,2025-05-16,Organic Search,,mobile,Spain,Firefox,False,1,22,True,False,0.0
S0036776,U008683,2025-05-16 14:15:21,2025-05-16,Display,programmatic,mobile,France,Edge,False,3,62,False,False,0.05
S0036777,U009947,2025-05-16 11:16:38,2025-05-16,Organic Search,,mobile,France,Chrome,True,1,221,True,False,0.0
S0036778,U013440,2025-05-16 11:26:24,2025-05-16,Organic Search,,mobile,France,Chrome,True,4,63,False,False,0.0
S0036779,U010487,2025-05-16 07:41:09,2025-05-16,Organic Search,,desktop,USA,Chrome,False,2,300,False,False,0.0
S0036780,U013438,2025-05-16 13:36:08,2025-05-16,Direct,,desktop,France,Chrome,True,2,20,False,False,0.0
S0036781,U004765,2025-05-16 07:55:16,2025-05-16,Direct,,mobile,France,Chrome,True,1,215,True,False,0.0
S0036782,U000686,2025-05-16 11:31:19,2025-05-16,Organic Search,,mobile,Canada,Edge,False,1,256,True,False,0.0
S0036783,U006444,2025-05-16 08:36:21,2025-05-16,Organic Search,,mobile,Belgium,Chrome,False,1,60,True,False,0.0
S0036784,U002106,2025-05-16 12:16:19,2025-05-16,Referral,,mobile,France,Chrome,True,1,55,True,False,0.0
S0036785,U014673,2025-05-16 17:43:26,2025-05-16,Social,fb_retargeting,desktop,USA,Chrome,False,7,81,False,False,0.39
S0036786,U001449,2025-05-16 12:11:05,2025-05-16,Social,ig_lookalike,mobile,USA,Safari,False,1,16,True,False,1.14
S0036787,U001763,2025-05-16 18:09:17,2025-05-16,Organic Search,,mobile,France,Chrome,True,1,92,True,False,0.0
S0036788,U005392,2025-05-16 14:39:58,2025-05-16,Social,ig_lookalike,mobile,France,Chrome,True,4,126,False,False,0.33
S0036789,U005633,2025-05-16 05:00:22,2025-05-16,Direct,,mobile,France,Safari,True,1,147,True,False,0.0
S0036790,U000974,2025-05-16 09:59:05,2025-05-16,Organic Search,,mobile,France,Safari,True,1,68,True,False,0.0
S0036791,U003958,2025-05-16 14:28:55,2025-05-16,Organic Search,,mobile,Belgium,Firefox,True,2,90,False,False,0.0
S0036792,U008735,2025-05-16 11:49:56,2025-05-16,Direct,,mobile,USA,Firefox,False,3,143,False,False,0.0
S0036793,U009342,2025-05-16 06:41:51,2025-05-16,Email,weekly_newsletter,tablet,Germany,Safari,True,1,430,True,False,0.0
S0036794,U003578,2025-05-16 04:36:35,2025-05-16,Organic Search,,mobile,Italy,Chrome,True,7,36,False,False,0.0
S0036795,U013718,2025-05-17 22:19:04,2025-05-17,Organic Search,,mobile,France,Chrome,True,1,103,True,False,0.0
S0036796,U001210,2025-05-17 19:10:56,2025-05-17,Direct,,tablet,France,Chrome,False,2,40,False,False,0.0
S0036797,U014518,2025-05-17 04:03:22,2025-05-17,Organic Search,,mobile,USA,Safari,False,5,51,False,False,0.0
S0036798,U000645,2025-05-17 09:29:26,2025-05-17,Direct,,tablet,France,Firefox,False,1,45,True,False,0.0
S0036799,U009420,2025-05-17 14:27:53,2025-05-17,Email,abandoned_cart,desktop,USA,Safari,True,1,329,True,False,0.0
S0036800,U014161,2025-05-17 07:59:29,2025-05-17,Direct,,mobile,USA,Chrome,True,1,69,True,False,0.0
S0036801,U008069,2025-05-17 12:38:45,2025-05-17,Social,fb_retargeting,mobile,UK,Chrome,True,1,37,True,False,1.14
S0036802,U009718,2025-05-17 15:16:37,2025-05-17,Social,ig_lookalike,mobile,France,Chrome,False,1,66,True,False,0.5
S0036803,U012363,2025-05-17 11:48:33,2025-05-17,Social,ig_lookalike,mobile,Canada,Chrome,False,1,21,True,False,0.58
S0036804,U009892,2025-05-17 18:12:29,2025-05-17,Social,fb_prospecting,desktop,Germany,Chrome,True,1,206,True,False,0.59
S0036805,U014895,2025-05-17 21:14:26,2025-05-17,Organic Search,,mobile,France,Chrome,True,4,182,False,False,0.0
S0036806,U007955,2025-05-17 08:44:47,2025-05-17,Social,ig_lookalike,mobile,France,Samsung Internet,False,1,89,True,False,0.88
S0036807,U010853,2025-05-17 13:14:13,2025-05-17,Paid Search,brand_search,mobile,UK,Safari,True,1,121,True,False,0.73
S0036808,U002914,2025-05-17 21:43:30,2025-05-17,Direct,,desktop,France,Chrome,True,11,48,False,False,0.0
S0036809,U013165,2025-05-17 13:45:09,2025-05-17,Organic Search,,tablet,Germany,Chrome,False,1,87,True,False,0.0
S0036810,U010033,2025-05-17 11:23:43,2025-05-17,Social,fb_retargeting,mobile,USA,Chrome,True,3,14,False,False,1.05
S0036811,U006809,2025-05-17 04:19:35,2025-05-17,Organic Search,,desktop,France,Chrome,True,6,169,False,False,0.0
S0036812,U004235,2025-05-17 10:58:28,2025-05-17,Display,display_retarget,desktop,UK,Chrome,False,1,266,True,False,0.12
S0036813,U011054,2025-05-17 18:46:25,2025-05-17,Display,display_retarget,mobile,USA,Chrome,False,4,252,False,False,0.15
S0036814,U014857,2025-05-17 16:07:50,2025-05-17,Organic Search,,mobile,France,Chrome,True,1,180,True,False,0.0
S0036815,U004602,2025-05-17 13:17:23,2025-05-17,Organic Search,,desktop,Spain,Chrome,False,1,163,True,False,0.0
S0036816,U004749,2025-05-17 09:19:21,2025-05-17,Organic Search,,desktop,France,Chrome,True,8,84,False,False,0.0
S0036817,U003489,2025-05-17 07:26:20,2025-05-17,Organic Search,,desktop,Germany,Edge,False,1,143,True,False,0.0
S0036818,U001854,2025-05-17 17:45:58,2025-05-17,Organic Search,,desktop,USA,Samsung Internet,True,2,84,False,False,0.0
S0036819,U011265,2025-05-17 08:49:54,2025-05-17,Paid Search,competitor,mobile,France,Chrome,False,1,42,True,False,1.58
S0036820,U010264,2025-05-17 14:20:21,2025-05-17,Direct,,desktop,France,Chrome,True,21,129,False,False,0.0
S0036821,U002861,2025-05-17 10:19:56,2025-05-17,Direct,,mobile,UK,Chrome,True,3,93,False,False,0.0
S0036822,U004767,2025-05-17 10:33:36,2025-05-17,Direct,,mobile,France,Chrome,True,1,142,True,False,0.0
S0036823,U014901,2025-05-17 20:43:25,2025-05-17,Social,fb_retargeting,mobile,France,Chrome,False,2,18,False,False,0.8
S0036824,U012225,2025-05-17 14:48:14,2025-05-17,Direct,,mobile,UK,Chrome,False,2,57,False,False,0.0
S0036825,U005040,2025-05-17 13:17:27,2025-05-17,Social,fb_prospecting,desktop,France,Chrome,False,1,99,True,False,0.91
S0036826,U001077,2025-05-17 16:45:46,2025-05-17,Direct,,mobile,USA,Chrome,False,1,35,True,False,0.0
S0036827,U011332,2025-05-17 14:19:28,2025-05-17,Direct,,mobile,France,Chrome,True,7,59,False,False,0.0
S0036828,U004684,2025-05-17 17:12:05,2025-05-17,Display,programmatic,mobile,UK,Firefox,True,8,49,False,False,0.31
S0036829,U013929,2025-05-17 13:34:54,2025-05-17,Social,tiktok_brand,mobile,Italy,Safari,True,1,95,True,False,0.68
S0036830,U001291,2025-05-17 09:42:04,2025-05-17,Organic Search,,tablet,Italy,Chrome,True,5,168,False,False,0.0
S0036831,U002321,2025-05-17 12:12:01,2025-05-17,Organic Search,,mobile,France,Firefox,True,1,8,True,False,0.0
S0036832,U013073,2025-05-17 17:25:25,2025-05-17,Direct,,mobile,USA,Chrome,False,3,199,False,False,0.0
S0036833,U001456,2025-05-17 14:09:03,2025-05-17,Display,youtube_brand,desktop,France,Chrome,True,2,245,False,False,0.06
S0036834,U005565,2025-05-17 08:23:07,2025-05-17,Display,display_retarget,desktop,France,Safari,False,1,270,True,False,0.28
S0036835,U007809,2025-05-17 12:26:16,2025-05-17,Paid Search,running_keywords,desktop,USA,Safari,True,7,127,False,False,1.79
S0036836,U003116,2025-05-17 02:28:56,2025-05-17,Organic Search,,desktop,Spain,Chrome,False,1,33,True,False,0.0
S0036837,U011337,2025-05-17 11:14:18,2025-05-17,Referral,,mobile,France,Edge,True,1,16,True,False,0.0
S0036838,U009464,2025-05-17 21:52:16,2025-05-17,Referral,,mobile,France,Chrome,True,1,33,True,False,0.0
S0036839,U008490,2025-05-17 13:54:07,2025-05-17,Referral,,mobile,France,Chrome,True,1,76,True,False,0.0
S0036840,U007863,2025-05-17 04:02:37,2025-05-17,Direct,,mobile,France,Chrome,True,8,21,False,False,0.0
S0036841,U002240,2025-05-17 05:12:37,2025-05-17,Social,ig_lookalike,mobile,France,Chrome,True,1,215,True,False,1.06
S0036842,U008372,2025-05-17 18:10:19,2025-05-17,Referral,,desktop,Canada,Safari,False,2,41,False,False,0.0
S0036843,U008785,2025-05-17 17:05:14,2025-05-17,Direct,,mobile,Spain,Safari,True,8,29,False,False,0.0
S0036844,U014212,2025-05-17 18:37:51,2025-05-17,Social,ig_lookalike,mobile,USA,Chrome,False,2,127,False,False,0.91
S0036845,U014071,2025-05-17 12:07:52,2025-05-17,Organic Search,,mobile,France,Safari,False,2,132,False,False,0.0
S0036846,U009864,2025-05-17 11:08:18,2025-05-17,Organic Search,,desktop,Belgium,Firefox,True,9,52,False,False,0.0
S0036847,U001059,2025-05-17 13:23:22,2025-05-17,Social,fb_prospecting,mobile,France,Chrome,True,3,70,False,False,1.0
S0036848,U014672,2025-05-17 11:17:29,2025-05-17,Organic Search,,desktop,USA,Edge,True,1,88,True,False,0.0
S0036849,U014608,2025-05-17 13:13:04,2025-05-17,Display,programmatic,desktop,UK,Safari,True,1,175,True,False,0.39
S0036850,U009878,2025-05-17 19:06:07,2025-05-17,Organic Search,,mobile,France,Chrome,False,1,32,True,False,0.0
S0036851,U008140,2025-05-17 13:24:53,2025-05-17,Referral,,mobile,France,Chrome,True,1,45,True,False,0.0
S0036852,U006510,2025-05-17 10:42:42,2025-05-17,Organic Search,,desktop,France,Chrome,True,8,216,False,False,0.0
S0036853,U014350,2025-05-17 03:26:45,2025-05-17,Referral,,desktop,France,Firefox,True,1,17,True,False,0.0
S0036854,U011517,2025-05-17 12:29:41,2025-05-17,Organic Search,,mobile,USA,Safari,True,1,9,True,False,0.0
S0036855,U002811,2025-05-17 20:14:42,2025-05-17,Paid Search,brand_search,desktop,Spain,Chrome,True,1,97,True,False,0.79
S0036856,U007045,2025-05-17 07:28:31,2025-05-17,Social,fb_prospecting,mobile,France,Chrome,False,3,113,False,False,0.63
S0036857,U006281,2025-05-17 18:29:02,2025-05-17,Paid Search,competitor,mobile,USA,Edge,False,5,138,False,False,1.29
S0036858,U006239,2025-05-17 11:22:32,2025-05-17,Referral,,desktop,France,Edge,True,9,59,False,False,0.0
S0036859,U004968,2025-05-17 10:33:22,2025-05-17,Direct,,mobile,USA,Chrome,False,3,159,False,False,0.0
S0036860,U007021,2025-05-17 18:09:24,2025-05-17,Paid Search,brand_search,mobile,France,Safari,False,5,168,False,False,1.68
S0036861,U006344,2025-05-17 06:21:11,2025-05-17,Paid Search,brand_search,mobile,UK,Chrome,False,1,193,True,False,2.43
S0036862,U006495,2025-05-17 14:19:20,2025-05-17,Email,abandoned_cart,mobile,USA,Firefox,False,1,174,True,False,0.0
S0036863,U013202,2025-05-17 14:52:09,2025-05-17,Direct,,mobile,France,Firefox,False,1,410,True,False,0.0
S0036864,U003350,2025-05-17 04:02:48,2025-05-17,Email,win_back,mobile,France,Chrome,True,2,217,False,False,0.0
S0036865,U009193,2025-05-17 10:27:35,2025-05-17,Social,ig_lookalike,mobile,France,Chrome,True,1,39,True,False,0.74
S0036866,U005299,2025-05-17 09:15:55,2025-05-17,Paid Search,brand_search,desktop,Italy,Chrome,True,1,10,True,False,1.21
S0036867,U001075,2025-05-17 16:41:32,2025-05-17,Organic Search,,mobile,France,Chrome,True,2,21,False,False,0.0
S0036868,U004171,2025-05-17 09:25:53,2025-05-17,Direct,,mobile,France,Chrome,True,6,166,False,False,0.0
S0036869,U000296,2025-05-17 16:40:19,2025-05-17,Organic Search,,desktop,France,Edge,False,5,105,False,False,0.0
S0036870,U006914,2025-05-17 13:16:47,2025-05-17,Direct,,mobile,France,Safari,True,2,90,False,False,0.0
S0036871,U007038,2025-05-17 16:20:50,2025-05-17,Organic Search,,mobile,UK,Firefox,True,2,108,False,False,0.0
S0036872,U001409,2025-05-17 09:35:51,2025-05-17,Organic Search,,desktop,USA,Chrome,False,3,102,False,False,0.0
S0036873,U010244,2025-05-17 18:58:19,2025-05-17,Referral,,desktop,USA,Samsung Internet,True,1,199,True,False,0.0
S0036874,U011800,2025-05-17 13:06:32,2025-05-17,Organic Search,,desktop,Italy,Safari,False,1,28,True,False,0.0
S0036875,U011493,2025-05-17 16:16:57,2025-05-17,Paid Search,shoes_generic,desktop,France,Samsung Internet,True,2,54,False,False,1.26
S0036876,U012968,2025-05-17 19:45:49,2025-05-17,Referral,,mobile,Belgium,Chrome,True,6,8,False,False,0.0
S0036877,U009415,2025-05-17 07:03:39,2025-05-17,Display,youtube_brand,mobile,USA,Safari,False,1,33,True,False,0.25
S0036878,U014158,2025-05-17 14:48:04,2025-05-17,Direct,,mobile,France,Chrome,False,3,327,False,False,0.0
S0036879,U011187,2025-05-17 11:13:03,2025-05-17,Organic Search,,mobile,UK,Chrome,True,1,47,True,False,0.0
S0036880,U001580,2025-05-17 13:50:41,2025-05-17,Organic Search,,desktop,Italy,Edge,False,1,146,True,False,0.0
S0036881,U005537,2025-05-17 11:03:30,2025-05-17,Direct,,desktop,Italy,Chrome,True,3,237,False,False,0.0
S0036882,U008510,2025-05-17 11:47:21,2025-05-17,Social,fb_prospecting,mobile,Spain,Chrome,True,1,150,True,False,0.9
S0036883,U005699,2025-05-17 10:52:12,2025-05-17,Social,tiktok_brand,tablet,USA,Safari,False,2,39,False,False,0.81
S0036884,U006500,2025-05-17 14:49:44,2025-05-17,Email,abandoned_cart,tablet,France,Chrome,False,2,160,False,False,0.0
S0036885,U014670,2025-05-17 07:50:23,2025-05-17,Direct,,tablet,France,Safari,True,1,273,True,False,0.0
S0036886,U004553,2025-05-17 17:24:55,2025-05-17,Email,post_purchase,mobile,France,Edge,False,3,79,False,True,0.0
S0036887,U011914,2025-05-17 08:51:47,2025-05-17,Social,tiktok_brand,desktop,France,Firefox,True,3,397,False,False,0.91
S0036888,U004568,2025-05-17 06:53:21,2025-05-17,Social,fb_prospecting,desktop,France,Safari,True,1,22,True,False,1.01
S0036889,U004366,2025-05-17 12:33:52,2025-05-17,Social,fb_retargeting,mobile,France,Edge,True,9,124,False,False,0.5
S0036890,U011763,2025-05-17 11:07:10,2025-05-17,Social,fb_retargeting,mobile,USA,Chrome,False,4,220,False,False,0.95
S0036891,U002149,2025-05-17 13:35:22,2025-05-17,Direct,,mobile,USA,Chrome,True,1,59,True,False,0.0
S0036892,U013034,2025-05-17 08:38:11,2025-05-17,Organic Search,,mobile,France,Safari,True,2,204,False,False,0.0
S0036893,U011802,2025-05-17 14:48:29,2025-05-17,Direct,,mobile,UK,Edge,False,1,107,True,False,0.0
S0036894,U007964,2025-05-17 11:51:11,2025-05-17,Social,fb_retargeting,mobile,France,Chrome,True,1,162,True,False,0.57
S0036895,U000593,2025-05-17 09:57:04,2025-05-17,Social,fb_retargeting,mobile,France,Edge,True,2,90,False,False,0.39
S0036896,U006093,2025-05-17 12:49:43,2025-05-17,Paid Search,shoes_generic,desktop,France,Chrome,False,1,78,True,False,0.53
S0036897,U012335,2025-05-17 12:45:03,2025-05-17,Social,tiktok_brand,mobile,France,Chrome,False,2,56,False,False,0.75
S0036898,U005536,2025-05-17 14:18:45,2025-05-17,Display,programmatic,tablet,France,Safari,False,1,174,True,False,0.11
S0036899,U004493,2025-05-17 14:03:49,2025-05-17,Direct,,desktop,USA,Safari,True,1,164,True,False,0.0
S0036900,U001621,2025-05-17 18:46:33,2025-05-17,Direct,,mobile,Italy,Chrome,True,1,110,True,False,0.0
S0036901,U009380,2025-05-17 16:27:02,2025-05-17,Paid Search,competitor,desktop,France,Safari,False,6,64,False,False,2.26
S0036902,U010046,2025-05-17 10:08:51,2025-05-17,Direct,,mobile,USA,Firefox,False,3,39,False,False,0.0
S0036903,U011268,2025-05-17 19:03:59,2025-05-17,Paid Search,running_keywords,tablet,Italy,Chrome,False,1,13,True,False,1.54
S0036904,U010796,2025-05-17 10:13:41,2025-05-17,Organic Search,,desktop,USA,Chrome,False,1,54,True,False,0.0
S0036905,U000357,2025-05-17 20:24:24,2025-05-17,Social,ig_lookalike,mobile,Spain,Firefox,False,4,19,False,False,0.89
S0036906,U005055,2025-05-17 12:33:23,2025-05-17,Direct,,mobile,UK,Safari,False,3,124,False,False,0.0
S0036907,U005629,2025-05-17 12:42:49,2025-05-17,Organic Search,,mobile,USA,Firefox,False,1,85,True,False,0.0
S0036908,U006387,2025-05-17 10:41:45,2025-05-17,Paid Search,shoes_generic,mobile,Spain,Chrome,False,2,172,False,False,1.98
S0036909,U001374,2025-05-17 20:51:10,2025-05-17,Organic Search,,desktop,Spain,Chrome,False,2,414,False,False,0.0
S0036910,U012072,2025-05-17 14:35:50,2025-05-17,Organic Search,,desktop,France,Edge,False,3,13,False,False,0.0
S0036911,U000314,2025-05-17 06:21:02,2025-05-17,Referral,,mobile,USA,Chrome,True,1,57,True,False,0.0
S0036912,U004272,2025-05-17 15:09:52,2025-05-17,Direct,,desktop,USA,Samsung Internet,True,1,156,True,False,0.0
S0036913,U002707,2025-05-17 11:53:43,2025-05-17,Email,abandoned_cart,desktop,Spain,Chrome,False,1,346,True,False,0.0
S0036914,U001121,2025-05-17 21:24:40,2025-05-17,Organic Search,,desktop,USA,Edge,True,1,87,True,False,0.0
S0036915,U010340,2025-05-17 14:58:41,2025-05-17,Organic Search,,mobile,Italy,Safari,False,4,30,False,False,0.0
S0036916,U002802,2025-05-17 19:11:00,2025-05-17,Direct,,mobile,UK,Firefox,True,4,361,False,False,0.0
S0036917,U004377,2025-05-17 10:14:18,2025-05-17,Direct,,mobile,France,Edge,False,1,161,True,False,0.0
S0036918,U004323,2025-05-17 08:41:19,2025-05-17,Social,fb_prospecting,desktop,France,Chrome,False,11,85,False,False,1.08
S0036919,U009161,2025-05-17 11:48:44,2025-05-17,Organic Search,,mobile,Germany,Chrome,True,1,136,True,False,0.0
S0036920,U011899,2025-05-17 13:39:14,2025-05-17,Paid Search,shoes_generic,mobile,France,Samsung Internet,False,1,199,True,False,1.6
S0036921,U002967,2025-05-17 15:35:16,2025-05-17,Organic Search,,mobile,France,Firefox,True,1,109,True,False,0.0
S0036922,U012564,2025-05-17 09:10:42,2025-05-17,Direct,,desktop,USA,Chrome,True,9,80,False,False,0.0
S0036923,U011942,2025-05-17 14:53:07,2025-05-17,Organic Search,,tablet,France,Chrome,True,1,45,True,False,0.0
S0036924,U014980,2025-05-17 00:47:49,2025-05-17,Direct,,mobile,Germany,Edge,True,1,147,True,False,0.0
S0036925,U005292,2025-05-17 12:38:03,2025-05-17,Referral,,tablet,France,Safari,True,1,294,True,False,0.0
S0036926,U002061,2025-05-17 15:51:33,2025-05-17,Organic Search,,desktop,Belgium,Chrome,True,1,380,True,False,0.0
S0036927,U000604,2025-05-17 20:18:53,2025-05-17,Organic Search,,mobile,USA,Safari,False,2,371,False,False,0.0
S0036928,U009171,2025-05-17 13:26:42,2025-05-17,Direct,,desktop,Germany,Chrome,False,5,269,False,False,0.0
S0036929,U008150,2025-05-17 04:43:16,2025-05-17,Direct,,desktop,UK,Chrome,False,1,890,True,False,0.0
S0036930,U003280,2025-05-17 15:56:27,2025-05-17,Paid Search,shoes_generic,tablet,France,Chrome,True,1,181,True,False,2.13
S0036931,U001657,2025-05-17 09:28:37,2025-05-17,Organic Search,,mobile,Italy,Chrome,True,1,50,True,False,0.0
S0036932,U003778,2025-05-17 18:19:33,2025-05-17,Direct,,mobile,USA,Firefox,False,16,37,False,False,0.0
